[ItemPickupLog] [2025-08-02T20:07:30.4084133] Picked up GameItem{name=Casket, id=2714, amount=197} at Position{x=3217, y=3234, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:57.1817626] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2280, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:57.1827599] Picked up GameItem{name=Coins, id=995, amount=1,440} at Position{x=2280, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:57.183761] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:57.183761] Picked up GameItem{name=Coins, id=995, amount=2,308} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:57.183761] Picked up GameItem{name=Mystery box, id=6199, amount=93} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:57.7841837] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2286, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:57.7841837] Picked up GameItem{name=Mind rune, id=558, amount=5} at Position{x=2286, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:58.9861909] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:58.9861909] Picked up GameItem{name=Coins, id=995, amount=2,296} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:58.9881927] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:01:58.9881927] Picked up GameItem{name=Coins, id=995, amount=4,787} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0042281] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4773, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0042281] Picked up GameItem{name=Cabbage, id=1965, amount=1} at Position{x=2282, y=4773, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0052297] Picked up GameItem{name=Small Coin Bag, id=10832, amount=1} at Position{x=2282, y=4773, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0052297] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0052297] Picked up GameItem{name=Burnt meat, id=2146, amount=1} at Position{x=2283, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0062303] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0062303] Picked up GameItem{name=Wizard hat, id=579, amount=1} at Position{x=2282, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0072313] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2284, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0072313] Picked up GameItem{name=Burnt bread, id=2311, amount=1} at Position{x=2284, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0082312] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4774, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0082312] Picked up GameItem{name=Bucket, id=1925, amount=1} at Position{x=2282, y=4774, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.009229] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2284, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.009229] Picked up GameItem{name=Bucket, id=1925, amount=1} at Position{x=2284, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0102301] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2279, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0102301] Picked up GameItem{name=Cooked meat, id=2142, amount=1} at Position{x=2279, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0102301] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2279, y=4772, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0102301] Picked up GameItem{name=Chef's hat, id=1949, amount=1} at Position{x=2279, y=4772, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0112312] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2284, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0112312] Picked up GameItem{name=Bread, id=2309, amount=1} at Position{x=2284, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0122303] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2284, y=4772, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:02.0122303] Picked up GameItem{name=Hammer, id=2347, amount=1} at Position{x=2284, y=4772, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2073982] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2073982] Picked up GameItem{name=Coins, id=995, amount=1,071} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2083896] Picked up GameItem{name=Small Coin Bag, id=10832, amount=1} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2083896] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2282, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2083896] Picked up GameItem{name=Coins, id=995, amount=1,474} at Position{x=2282, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2093897] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2284, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2093897] Picked up GameItem{name=Coins, id=995, amount=745} at Position{x=2284, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2103894] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2103894] Picked up GameItem{name=Coins, id=995, amount=2,771} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2103894] Picked up GameItem{name=Crystal key, id=989, amount=1} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2113897] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2113897] Picked up GameItem{name=Coins, id=995, amount=840} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2113897] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.2113897] Picked up GameItem{name=Coins, id=995, amount=2,260} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.81019] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2286, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:03.81019] Picked up GameItem{name=Chef's hat, id=1949, amount=1} at Position{x=2286, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0115447] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0115447] Picked up GameItem{name=Coins, id=995, amount=4,722} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0126234] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0126234] Picked up GameItem{name=Coins, id=995, amount=4,487} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0135467] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2279, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0135467] Picked up GameItem{name=Coins, id=995, amount=1,685} at Position{x=2279, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0135467] Picked up GameItem{name=Socks of ruin, id=27436, amount=1} at Position{x=2279, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0135467] Picked up GameItem{name=Small Coin Bag, id=10832, amount=1} at Position{x=2279, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0145459] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0145459] Picked up GameItem{name=Coins, id=995, amount=2,170} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0145459] Picked up GameItem{name=Saradomin brew(4), id=6686, amount=32} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0155456] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0155456] Picked up GameItem{name=Coins, id=995, amount=4,388} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0165466] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:05.0165466] Picked up GameItem{name=Coins, id=995, amount=2,946} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:06.8152889] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2280, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:06.8152889] Picked up GameItem{name=Coins, id=995, amount=2,788} at Position{x=2280, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.0200721] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.0200721] Picked up GameItem{name=Coins, id=995, amount=2,666} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.0200721] Picked up GameItem{name=Armadyl crossbow, id=11785, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6191977] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6191977] Picked up GameItem{name=Fire rune, id=554, amount=5} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6202228] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4773, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6202228] Picked up GameItem{name=Fire rune, id=554, amount=5} at Position{x=2282, y=4773, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6211898] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2280, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6211898] Picked up GameItem{name=Cabbage, id=1965, amount=1} at Position{x=2280, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6221908] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6221908] Picked up GameItem{name=Tinderbox, id=590, amount=1} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6231898] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6231898] Picked up GameItem{name=Tinderbox, id=590, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6251909] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:08.6251909] Picked up GameItem{name=Chef's hat, id=1949, amount=1} at Position{x=2283, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8206005] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8206005] Picked up GameItem{name=Coins, id=995, amount=3,514} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8215916] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2282, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8215916] Picked up GameItem{name=Coins, id=995, amount=1,096} at Position{x=2282, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8235919] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2285, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8235919] Picked up GameItem{name=Coins, id=995, amount=3,960} at Position{x=2285, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8235919] Picked up GameItem{name=Crystal key, id=989, amount=1} at Position{x=2285, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:09.8235919] Picked up GameItem{name=Vote Crystal, id=23933, amount=3} at Position{x=2285, y=4767, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:11.6258641] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:11.6258641] Picked up GameItem{name=Bread, id=2309, amount=1} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:11.626865] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:11.626865] Picked up GameItem{name=Bucket, id=1925, amount=1} at Position{x=2282, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:13.4349441] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:13.4349441] Picked up GameItem{name=Burnt meat, id=2146, amount=1} at Position{x=2282, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:13.4359368] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:13.4359368] Picked up GameItem{name=Cabbage, id=1965, amount=1} at Position{x=2282, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:13.4359368] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:13.4359368] Picked up GameItem{name=Burnt bread, id=2311, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6418784] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6428818] Picked up GameItem{name=Coins, id=995, amount=1,350} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6428818] Picked up GameItem{name=Armadyl helmet, id=11826, amount=1} at Position{x=2281, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6438815] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6438815] Picked up GameItem{name=Coins, id=995, amount=4,133} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6458806] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2280, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6458806] Picked up GameItem{name=Coins, id=995, amount=805} at Position{x=2280, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6458806] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2280, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6458806] Picked up GameItem{name=Coins, id=995, amount=2,618} at Position{x=2280, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6458806] Picked up GameItem{name=Resource box, id=30000, amount=1} at Position{x=2280, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6468807] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2282, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6468807] Picked up GameItem{name=Coins, id=995, amount=5,318} at Position{x=2282, y=4768, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6478809] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6478809] Picked up GameItem{name=Coins, id=995, amount=3,354} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6478809] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6478809] Picked up GameItem{name=Coins, id=995, amount=1,868} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6488812] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6488812] Picked up GameItem{name=Coins, id=995, amount=2,367} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6498817] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6498817] Picked up GameItem{name=Coins, id=995, amount=4,421} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6498817] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:14.6498817] Picked up GameItem{name=Coins, id=995, amount=1,353} at Position{x=2282, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2439946] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2439946] Picked up GameItem{name=Fire rune, id=554, amount=5} at Position{x=2283, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2449954] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2282, y=4774, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2449954] Picked up GameItem{name=Wizard hat, id=579, amount=1} at Position{x=2282, y=4774, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2459971] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2280, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2459971] Picked up GameItem{name=Cooked meat, id=2142, amount=1} at Position{x=2280, y=4770, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2469971] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2469971] Picked up GameItem{name=Earth rune, id=557, amount=5} at Position{x=2280, y=4771, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2479977] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2479977] Picked up GameItem{name=Bread, id=2309, amount=1} at Position{x=2283, y=4769, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2479977] Picked up GameItem{name=Ashes, id=592, amount=1} at Position{x=2283, y=4772, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:15.2479977] Picked up GameItem{name=Bread, id=2309, amount=1} at Position{x=2283, y=4772, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:16.4475334] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2286, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:16.4475334] Picked up GameItem{name=Coins, id=995, amount=4,435} at Position{x=2286, y=4766, z=0}, owner mercy
[ItemPickupLog] [2025-08-09T20:02:16.4485345] Picked up GameItem{name=Dragon bones, id=536, amount=1} at Position{x=2282, y=4770, z=0}, owner mercy
